source	t0	t1	t2	t3	t4	t5
23648	0.1089323851	0.0315711141	0.0202973534	0.0522472813	0.0344454934	0.0218826935
23649	0.0467834668	0.0374607908	0.5289834985	0.4000937079	0.3111341481	0.4283293109
23658	1.6846547989	1.9470066408	3.2846417787	3.2480779413	2.8902897255	2.9913275476
23659	0.6513007399	0.1911425375	0.4771060553	0.3744429208	0.4544653856	0.4084445665
23660	0.0051119078	0.0153536024	0.0156207277	0.0364333616	0.0310796253	0.0358811729
23670	0.1322380521	0.7536953844	0.1154531376	0.0991290995	0.1083598522	0.0734002023
23673	0.2052146682	0.2737598998	0.2362214505	0.2297028914	0.4045620144	0.3506794046
23678	0.4466718341	0.4186509819	0.1032448182	0.0717894547	0.0878631599	0.0744880232
23683	0.1248667354	0.1750004255	0.0554023769	0.0196801738	0.0326542403	0.0235388293
23708	0.0952879157	0.0704104266	0.1141341858	0.1054625764	0.1079346366	0.1149406817
23710	0.1573600424	0.025566711	0.0159635986	0.0281527734	0.0197609954	0.0113357591
23729	0.0990758196	0.0337408305	0.2479674497	0.201150932	0.1965158563	0.2340015068
23731	0.1301018058	0.0812253041	0.0922280174	0.0923476386	0.125916262	0.1054291308
23741	0.0027973943	0.005520723	0.0084192615	0.0076700122	0.0115286349	0.013839039
23753	4.1461569876	21.0319857612	12.1737403542	5.2243451237	3.8600361436	3.4728127822
23759	0.2068779358	0.1258716646	0.164284578	0.1221376161	0.119999876	0.1317380297
23760	0.7442280725	2.3326057916	1.7799088257	1.064277535	1.2022284303	1.4141851059
23761	0.0778829318	0.2792985769	0.2114172406	0.0882908632	0.060101219	0.0833106909
23764	0.0413193977	0.1690371437	0.0495431463	0.0984451123	0.1263591352	0.072350061
23765	0.8922985226	0.326319978	0.1466989383	0.0969787031	0.0908181217	0.0951857162
23770	0.55061839	0.139693944	0.2628257897	0.5213624993	0.4945025166	0.4650759455
23774	0.6352467349	0.6223778238	0.2072956197	0.2539193062	0.2796909689	0.2057086536
23780	1.5431668559	1.5118022752	1.2122964233	1.58881086	1.2471623543	1.0954479446
23786	0.0445479573	0.0702071693	0.0788534104	0.0755940287	0.0626099975	0.0570656342
23787	3.6553497651	2.1990438266	2.3769770145	2.2914908124	2.8000823357	2.7614031942
23788	0.0487692687	0.1624297282	0.1982192456	0.0798330035	0.1102476981	0.1357583785
24138	0.5119204282	0.6161970517	0.1608081586	0.5366453514	0.2667701018	0.1123863409
24139	0.1539148807	0.0797554624	0.326002871	0.3978745312	0.3501989828	0.2129369369
24140	0.8965410376	2.3811851584	2.1579871441	1.1822976831	0.9551735838	1.0221311818
24142	0.1493225745	0.0451518792	0.0640426738	0.0930973377	0.1180499795	0.0917169254
24144	0.9781911131	2.0769509115	1.5639081096	1.4551504975	1.20082138	1.0827521418
24145	0.0224551454	0.2680872457	0.1677222995	0.1472210543	0.138829749	0.1376357452
24146	0.0765927465	0.0550056078	0.0335360803	0.0412793936	0.0371814881	0.0397772561
24148	1.782431951	1.2467994102	1.1922444669	0.9680523219	0.9084264834	0.9611481324
24149	0.0869242631	0.0082884428	0.0163074568	0.0146166983	0.029128384	0.0257555554
24150	0.0096832578	0.0048048437	0.005201009	0.0045024577	0.0076369279	0.0076393286
25764	1.1750450788	5.6059389054	5.706745054	1.0478646318	0.809917474	1.3191854358
25766	0.0357584485	0.0270031052	0.0301846747	0.0218170617	0.0162568099	0.0148087576
25771	0.3226926401	0.1513972419	0.2341884393	0.3506176349	0.4052755652	0.306108723
25776	0.0127985519	0.0077436421	0.0214652123	0.0218136243	0.0180036997	0.01596493
25777	1.1953389274	0.038475055	0.0243579662	0.0721183568	0.0852970144	0.0623796003
25778	0.1975554688	0.2740807292	0.2010284097	0.1058452757	0.1003935445	0.1299299679
25782	0.45875746	0.3838018295	0.4339340119	0.4381842505	0.4667105039	0.4098273546
25788	0.0186682446	0.0018903991	0.1205661008	0.2728814325	0.30694081	0.2532925796
25790	0.0033709457	0.0011566108	0.0033151472	0.0053280215	0.008440134	0.0071122432
25792	0.1198987026	0.0545689981	0.1044616552	0.1098667866	0.0784326467	0.0984938137
25793	1.7384991922	1.0198095243	1.1606110167	2.1116741409	2.1243021293	2.1403234481
25796	3.3083636611	1.3277987904	1.8929810924	3.0792766316	2.5990558795	2.7316994562
25798	2.0051647832	0.9466417532	1.0170339437	1.4086684169	1.7015366513	1.2524167262
25799	0.2396351969	0.2268279515	0.1648266753	0.0854498252	0.0761807623	0.0991215174
25800	0.0332956884	0.1455604333	0.1039771849	0.0695505639	0.0779674482	0.0675058955
25801	0.2617204918	0.8233836154	0.2662912397	0.4630856378	0.4935368783	0.3499017836
25802	0.0012408859	0.0011351012	0.0012906788	0.0010988145	0.0012791649	0.0011332198
25804	0.4270557158	0.4909181271	0.9207590289	1.4509735736	0.8442339686	1.0601136247
25807	0.3160315229	0.3958765532	0.6912506764	0.4378110881	0.4436641485	0.4424914368
25809	0.0876095272	0.0081018187	0.0190743244	0.0483757419	0.052182042	0.0582483711
25812	0.0051003684	0.0021743375	0.0032579137	0.0023490752	0.0026937805	0.0030894401
25813	0.0350410479	0.0444110854	0.03651665	0.0305792931	0.0269033617	0.0308147052
25814	0.0944576109	0.2590347024	0.1862962261	0.0853861677	0.0898150138	0.1113045533
25816	1.4765585017	3.2084276046	1.2481828694	0.9423113953	0.7773959482	0.5479110764
25820	0.2099591672	0.2140920286	0.1231330249	0.1105283278	0.0915979634	0.0901764446
25821	0.288446654	0.2807880764	0.2999596006	0.3163354927	0.2249695833	0.231461858
25822	0.0096262076	0.0769340867	0.0385263979	0.0824548427	0.0601181151	0.0673259168
25823	23.5624137883	16.7235435749	14.1534185672	20.1169732688	21.0658145225	23.289840192
25824	2.350481788	0.9210203888	2.0872482895	4.4631487734	4.8803630575	4.8649152439
25828	0.7034417486	0.5252770567	1.656885939	1.6066084076	1.2978440739	1.5881683828
25829	0.9628717078	0.706295811	0.9297705708	0.7418964569	0.701312761	0.6902685168
25831	1.1844668413	0.9607642824	0.6904514618	0.6362714562	0.6771341665	0.6328774821
25832	1.7568088532	0.6276180797	0.3278289272	0.2312962497	0.3074126143	0.266728485
25836	0.4400598809	0.2616584925	0.1629911955	0.1479725517	0.1453265837	0.143426043
25837	0.0014622089	0.0014095117	0.0068687067	0.0064322367	0.0264576672	0.0512542648
25839	0.1633485769	0.0412850621	0.1086760515	0.1089178415	0.0820689863	0.0976589358
25841	0.0535869464	0.1734817909	0.0371123223	0.0681593564	0.0365231122	0.0267409261
25842	0.0205018262	0.0214597459	0.0415628993	0.0230487904	0.0211910202	0.0301888948
25843	0.2485040258	0.3316724861	0.3011547807	0.2547203479	0.2751091374	0.2712970597
25844	0.7406273781	0.3782765326	0.4192857387	0.6372720796	0.5825051815	0.6489672018
25845	0.475393469	0.3727758371	0.3401294655	0.2255412749	0.3884406247	0.2949310309
25847	0.1621031926	0.1716421207	0.3576546204	0.1936065673	0.1640515687	0.209814813
25850	0.0856246956	0.0186612038	0.016843509	0.0256192035	0.0439984644	0.0201571993
25851	2.7518868948	0.211453345	0.4176654649	0.2503354522	0.2444224026	0.3391421481
25852	0.2544127081	0.2859092726	0.1506915299	0.0891406779	0.0961484101	0.0953274853
25853	0.0500444917	0.1444005251	0.201551365	0.1335359185	0.0990825574	0.1265960004
25855	0.2520588302	0.2807766665	0.4176267433	0.1987615627	0.1373812034	0.1969879224
25864	1.7632364039	0.1992250579	0.6596574952	0.5414045042	0.6235181296	0.7112461975
25865	1.0991913352	0.3041271201	0.3626920024	0.4593398845	0.4458290111	0.4214456261
25870	0.255244899	0.1843493486	0.1913201366	0.2701755323	0.2042785148	0.2323543403
25871	0.2570776767	0.118899533	0.1523912209	0.0531831998	0.0784881778	0.0686179308
25873	22.5491589119	20.735174809	19.963303517	19.1639498476	20.0552854248	15.7700652928
25874	0.6703075979	0.2750166765	0.6374569933	1.2087345278	1.331165015	1.4411021298
25875	0.9883247283	0.2427577179	0.3345536235	0.5176641222	0.5745480695	0.3634281824
25876	0.003654419	0.0030556079	0.0025531633	0.0036823344	0.0030631214	0.0027605597
25879	0.0918785709	0.7900773208	0.9362397581	0.3677564282	0.3667268474	0.5475528302
25880	0.0926379328	0.1801534807	0.25038325	0.2049937164	0.2431380309	0.2637074987
25886	0.015960039	0.0068409292	0.3662531095	0.3848190867	0.4062174585	0.5258786419
25888	0.0057368258	0.0104500865	0.010924042	0.0053963092	0.0035807566	0.003979
25894	0.4559837406	0.289753991	0.4619404585	0.2843279359	0.2467964113	0.2643677285
25896	0.016793844	0.0416500799	0.1446448733	0.123548511	0.0967995779	0.1064916632
25897	0.1432492654	1.6451262872	0.3340204567	0.7044368624	0.8828067398	0.612586417
25898	0.0551941109	0.0663930424	0.0403515648	0.0236470147	0.0197115283	0.0201512024
25900	2.199157151	0.3081936987	0.3971704884	0.3025509701	0.3381534821	0.4529761853
25901	0.8058776641	0.17170583	0.3073524359	0.9203925968	1.0451213986	0.6308587041
25902	0.0078887089	0.3677640152	0.3907502014	0.3144676826	0.2338791273	0.1912662529
25903	0.0104830015	0.0094895908	0.0222074251	0.0059235023	0.0109811257	0.0196012874
25904	0.3922856558	0.3583076801	0.5062719059	0.6045279075	0.5594548338	0.5191967684
25906	0.3797965393	0.1751929699	0.4030589755	0.4376224565	0.3096874053	0.3969009367
25907	0.001781254	0.002100718	0.0152601998	0.0013167212	0.0013123983	0.0026250307
25909	0.0638760873	0.0887619332	0.0516439057	0.0274324441	0.0238646338	0.0326685702
25911	0.014396251	0.0118270403	0.2493455789	0.4176355591	0.5548014438	0.4462982372
25912	0.5036132532	1.0632027372	1.3560190288	1.6039570194	1.5048369971	1.2695704953
25913	1.1475875692	0.3988115654	2.1854413145	0.5595833626	3.1673397667	4.0419359426
25914	0.0533195015	0.0232340374	0.0482678014	0.0558569253	0.0701261232	0.0684974581
25915	5.3619719955	11.7850118905	9.0568909448	5.5892885524	4.774856031	4.4959406401
25917	0.2119641004	0.3474473387	0.5032347632	0.4529007711	0.3772336047	0.3799301735
25920	0.639603336	0.5443973661	0.6783327205	0.6375037421	0.5571597935	0.517326537
25921	0.7507095365	1.1591926702	0.7104619681	0.7630817373	0.8450942087	0.8825463505
25923	0.0279396386	0.2874393067	0.39227209	0.2725056816	0.1901420587	0.1839449297
25926	0.4273332309	1.0230337283	1.0255501987	0.4819758651	0.4148151589	0.4675065974
25929	0.2104728671	0.9202014232	0.7032994068	0.3461014687	0.235677662	0.2441904403
25930	0.1935953037	0.1531653258	0.1388484501	0.1350636573	0.1255023356	0.1355750449
25932	0.0013530618	0.0016506708	0.0023254395	0.1050688426	0.0841140485	0.033461355
25934	0.0607500372	0.0292722582	0.0440082845	0.1192232373	0.1382894771	0.1108851842
25936	0.0665177333	0.0692898106	0.0845446519	0.0900065036	0.0767058201	0.1072201777
25938	0.0098684411	0.0138473942	0.0141751811	0.0100625618	0.0133441886	0.0213588379
25940	0.0126474622	0.3191431882	0.2545696547	0.0970952475	0.0832616338	0.1413518942
25941	0.3368323705	0.1950765457	0.4922497492	0.8395626009	1.2173835245	1.1289265737
25942	0.4567211743	0.49597505	0.3152250285	0.3859590143	0.3368651919	0.338308219
25945	0.0132366154	0.1736162354	0.0039635541	0.0167047562	0.0163771406	0.0148010545
25946	0.1525821442	0.115864403	0.1490226743	0.1116191361	0.1194615299	0.1225446828
25948	0.0971283014	0.1559349281	0.0613532597	0.0533212314	0.0572032539	0.0503010557
25949	0.2977917657	0.0933080707	0.0786366893	0.0425685644	0.0274179438	0.0140453434
25950	0.440885628	0.1231793933	0.1702404146	0.2188077649	0.2479007917	0.1892772295
25953	0.072811591	0.0298434944	0.0651039412	0.0492022554	0.0831730773	0.1301294844
25956	0.0512223431	0.0184288304	0.0126977899	0.0189032908	0.159441095	0.0517568309
25957	0.5906011271	0.1851949521	0.1222231626	0.1436854932	0.2283339873	0.1822709536
25961	0.0184709812	0.0080348755	0.0127139373	0.0158559621	0.0106830172	0.0067401375
25962	0.2075086233	0.2255095612	0.2386640974	0.2501355168	0.2147135177	0.2101871435
25963	0.0919772952	0.1765172156	0.0701756831	0.0306388521	0.0409443684	0.0331000453
25966	0.0184346137	0.0147923168	0.0207416794	0.0121751632	0.0190607329	0.0143332623
25970	0.3439863094	0.0677658704	0.0554781013	0.0413944756	0.0554512908	0.0540463588
25972	0.4367699922	0.6288010129	0.7125114492	0.584592373	0.5359605678	0.5711744337
25973	0.0114553522	0.0382882202	0.1042628733	0.0926427884	0.089727157	0.0851820842
25976	0.0245301102	0.0354080611	0.0260567526	0.0184187176	0.0245307778	0.0221255723
25977	0.0755090519	0.0949392689	0.077504281	0.0434906868	0.0390802037	0.0260256676
25978	0.0730160903	0.1620820167	0.1240015874	0.1034248507	0.1020115867	0.0704078601
25979	0.0676189482	0.1432731097	0.2057282862	0.270407803	0.1985976344	0.2688378014
25980	0.2507989291	0.6727672662	0.5107473064	0.2916335039	0.2882990362	0.3284234146
25981	0.202268332	0.0356683089	0.0163386227	0.0097340217	0.0203135484	0.0144728587
25983	1.6814835356	3.3741251513	2.7544170514	1.3839688022	1.2805360122	1.312288273
25988	0.1088387597	0.1190635777	0.1321729672	0.1441972228	0.1239643513	0.1386502246
25989	0.4764476423	0.3139338283	0.3508026172	0.1601578857	0.1430992996	0.2061420684
25994	0.0279656583	0.0863249271	0.1126031198	0.0417711301	0.0444968339	0.0763775426
25996	1.5591647384	2.4672002569	1.7013424535	1.9581394811	2.5539303447	1.9285708823
25998	0.5313954675	0.6353310521	0.469156802	0.6108141145	0.731422721	0.5580367672
26000	0.2548291638	0.1718273442	0.3602519738	0.3076963717	0.3224586766	0.3655559412
26001	0.3173170073	0.1262296454	0.3042806951	0.345158383	0.3095761307	0.2844058526
26003	1.1737568299	1.7373423817	1.2709590583	1.1163905162	0.8220632466	0.8728312659
26005	0.2107630929	0.0358507458	0.041448492	0.0265586186	0.0475797609	0.0420350063
26007	0.2005784221	0.1047786969	0.1745505009	0.2611386748	0.3290122687	0.2841176795
26009	0.1735031355	0.2714266248	0.1731202585	0.141478443	0.1144065028	0.1040593373
26010	0.0152048967	0.0527156389	0.0501488817	0.2319709063	0.2943504019	0.4872029895
26012	0.1780298683	0.2122374449	0.1478006329	0.1132928138	0.1377612803	0.0960702471
26013	0.0072110987	0.0021662353	0.0017363688	0.0051497111	0.0177530548	0.0109955564
26015	0.7464222141	0.4797781965	0.7385038543	0.7072723966	0.6453607497	0.7085206432
26017	0.7854160322	0.5720208769	0.6019972712	0.5789299672	0.5078006055	0.6217387522
26018	0.9530682295	0.8528446683	0.4232739218	0.3203752773	0.352799443	0.3962496262
26019	0.1287800773	0.15129269	0.156653482	0.1231106507	0.106185737	0.1205350291
26020	0.2668849548	0.0695059099	0.0575967475	0.0968101397	0.1042541631	0.0840131598
26024	0.4944668657	0.8760474022	0.912683285	0.7021155767	0.5923148506	0.6649495495
26030	0.160382187	0.0348433614	0.0229096784	0.0317297442	0.0191361991	0.0074114747
26031	0.0789448548	0.3017892274	0.1831071448	0.1057528276	0.1797004546	0.2107705718
26036	0.1834685179	0.1365081419	0.0752796616	0.1237395698	0.133560731	0.1125895686
26037	0.7788617719	0.9500268407	0.5415445619	0.6820711895	0.6747736115	0.6629504693
26039	0.0299390058	0.0257404589	0.0434846963	0.0197856833	0.0288004691	0.031677936
26043	0.0372208737	0.014956283	0.0225796205	0.0357054049	0.0301531088	0.0248799983
26046	0.0733408351	0.080920383	0.0653772566	0.0948461628	0.0859051141	0.0696907173
26048	0.4225200162	0.1776490747	0.1435956032	0.1051482724	0.125854264	0.1278830897
26049	0.144529071	0.1925998047	0.138856188	0.0664150927	0.0436363489	0.0309663795
26051	0.9868223331	1.2964775379	1.3208124482	1.6039428819	1.8604733268	2.0644137571
26052	0.0121159252	0.0037077532	0.0050604992	0.0019757321	0.0048076238	0.0049961385
26053	0.0116194579	0.0070462388	0.0049094234	0.0045470086	0.0041715365	0.0040564758
26056	0.0795539381	0.0583256034	0.0648481716	0.0998519519	0.2111244226	0.1171210884
26057	0.0242229006	0.0708090126	0.0415532014	0.0376144058	0.0312187365	0.0391245392
26058	0.3125383385	0.4771915554	0.3823768199	0.2892308701	0.2895565505	0.3057501159
26060	0.8866105251	0.5099009055	0.5741655207	0.642465458	0.7492557515	0.6557557976
26061	0.4984537355	0.3062367308	0.5758362478	0.479247723	0.3317367302	0.4281050408
26063	0.0406116672	0.0605606051	0.0739442756	0.0667765415	0.054487654	0.0797696091
26065	1.4895061886	1.2389502677	0.8867853661	1.0457630506	0.858532797	0.7192765268
26071	0.0488741371	0.0187399915	0.0462054404	0.1533797121	0.1957741517	0.1469770104
26073	0.6578820495	1.1068848906	1.853419144	1.2821308357	0.9176965629	1.2264328858
26086	0.0597585878	0.1187468475	0.0877139774	0.0544030573	0.1018635493	0.0915948416
26088	0.3228469502	0.2624765517	0.1887699161	0.1515336468	0.1753171443	0.1665321556
26090	0.0512869032	0.0276252248	0.0671392492	0.0660130071	0.0584769088	0.0664140644
26091	0.1274414496	0.0712585818	0.0568257456	0.0798478018	0.0968264722	0.0789887142
26092	0.089134947	0.1170301767	0.1189362278	0.149051568	0.1585090804	0.1664028841
26093	3.5265510381	2.0881617696	1.2277208438	2.1016847857	2.5545955371	2.3560766358
26094	0.0376596459	0.2108621619	0.0978339648	0.0293148331	0.0261145759	0.028784563
26097	0.4422476463	1.0825088653	0.8502106211	0.7842487188	0.5518637486	0.5854223581
26098	0.0545597816	0.068236596	0.0570756302	0.0398480886	0.0424766219	0.0428356329
26100	0.4621567985	0.1877783244	0.1937734681	0.1536547741	0.1339479833	0.1554491064
26112	0.1688227255	0.0270380043	0.1064575192	0.0711194024	0.0546493008	0.0840764378
26118	1.1243641066	0.7356685607	0.4175395948	1.3853976078	3.3348494998	1.6456465435
26119	1.4714259324	0.0230501229	0.0737938839	0.0287546766	0.0210012012	0.0221487619
26121	0.7455218311	1.0238693709	1.6234093427	0.7907141013	0.684310844	1.0326691868
26122	0.30072592	0.4135476643	0.2423585754	0.3098006969	0.2875543133	0.1970675236
26123	0.5018602053	0.8612171798	0.7418324633	0.4970488359	0.5961736901	0.7624644746
26127	0.0925369625	0.0924426122	0.0655528808	0.0711946665	0.0697480694	0.0614576232
26128	0.0764684174	0.0232139284	0.1308049447	0.1812759013	0.1604301856	0.2137291139
26130	0.0918957875	0.0979888455	0.0872412824	0.0734499837	0.0634810466	0.0696594829
26133	0.272554844	0.2253888798	0.2056743139	0.1907668623	0.1894609127	0.2081374895
26135	0.311570747	1.2895103003	0.9974928051	0.4600757895	0.49058197	0.5779729795
26136	0.1850845048	0.0364492837	0.0550433848	0.1341935768	0.1069426026	0.0699427085
26145	0.0224139364	0.0078215499	0.0080539526	0.0077066687	0.0063803645	0.0080730452
26146	0.088866795	0.0884864614	0.1370457615	0.063564528	0.0842574795	0.1132998561
26147	0.5522409787	0.3071363491	0.9606792486	1.393872469	1.2526667617	1.2107005752
26148	0.0194315227	0.0222822059	0.0310537275	0.0156385242	0.0123068414	0.0175918102
26149	0.0934101731	0.0295256554	0.0348235357	0.0261616393	0.0293233064	0.017498958
26151	1.1826682762	1.2591170222	0.7769461245	0.5476444397	0.5097745308	0.5214675296
26152	0.0904283842	0.0560885791	0.0278554866	0.0305381905	0.0504537024	0.0301718869
26155	0.1195166211	0.5538273137	0.6194775124	0.2514882612	0.1539342391	0.2350992162
26156	0.8624000018	1.2012504333	0.5503975259	0.5057771441	0.6541249451	0.5195162117
26157	2.1652126453	0.1665022822	0.2405338206	0.4299528501	0.4916663758	0.3185622703
26160	0.2806714552	0.0562997998	0.1558162235	0.1461954245	0.1562401476	0.1773776414
26164	0.2365345847	0.2255738152	0.1916454697	0.1280334238	0.1038561067	0.1088000177
26168	0.2747971168	0.6090097504	0.8746079534	0.3023099997	0.1850237065	0.3507650984
26175	0.061783804	0.1021901594	0.1331192605	0.0549125202	0.0478901683	0.0636570827
26190	0.0076391816	0.0121578162	0.0174644729	0.012636523	0.0142814537	0.0100861694
26191	0.072314556	0.223205878	0.1373141613	0.2206682351	0.2966503933	0.1780906824
26205	0.1208697296	0.0836683148	0.05617807	0.0558712386	0.0526853905	0.062479076
26207	0.1293622081	0.0225241014	0.0191409166	0.0051134811	0.00172662	0.0013411715
26224	0.4206494263	0.3709940214	0.2693208768	0.3240916717	0.320324174	0.2676897215
26225	0.1306798934	0.4189221607	0.375845997	0.1948950604	0.1959001861	0.207889886
26227	0.0809106609	0.0384260493	0.202940635	2.5232330352	2.6655512128	1.1210983949
